author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285275676/;Москва;sale;flat;3;24;3;82.0;225609;18500000;Солнцево;Производственная;Солнцево;Лучи
ЕГЦН-М;real_estate_agent;https://www.cian.ru/sale/flat/282643307/;Москва;sale;flat;5;5;3;107.9;175000;18882500;Черемушки;Херсонская;Зюзино;
COLDY;developer;https://www.cian.ru/sale/flat/279637163/;Москва;sale;flat;18;21;3;76.48;271014;20727227;Нижегородский;Автомобильный проезд;Калитники;N’ice Loft
RMRealty;real_estate_agent;https://www.cian.ru/sale/flat/274252245/;Москва;sale;flat;10;24;3;55.0;436363;24000000;Щукино;1-й Пехотный переулок;Стрешнево;Trend
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/283063997/;Москва;sale;flat;19;29;3;57.0;421052;24000000;Филевский парк;Береговой проезд;Фили;Береговой
АНПЛАНЕТА;real_estate_agent;https://www.cian.ru/sale/flat/284896583/;Москва;sale;flat;10;47;3;84.1;309155;26000000;Обручевский;Академика Волгина;Калужская;Архитектор
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/281848350/;Москва;sale;flat;15;21;3;62.0;425806;26400000;Левобережный;Ленинградское шоссе;Беломорская;Aquatoria
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/283248006/;Москва;sale;flat;10;28;3;97.0;314432;30500000;Даниловский;;ЗИЛ;Шагал ЖК
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/283041810/;Москва;sale;flat;13;19;3;71.3;448807;32000000;Пресненский;Пресненский Вал;Белорусская;Пресненский вал 21
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/276791457/;Москва;sale;flat;17;27;3;90.4;368362;33300000;Щукино;1-й Пехотный переулок;Стрешнево;Trend
Навигатор недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/277618981/;Москва;sale;flat;20;28;3;85.3;404454;34500000;Филевский парк;Береговой проезд;Фили;мой адрес На Береговом
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/284201112/;Москва;sale;flat;14;36;3;89.0;393146;34990000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282786443/;Москва;sale;flat;6;20;3;79.0;455696;36000000;Хорошево-Мневники;Паршина;Октябрьское поле;Серебряный парк
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/278863983/;Москва;sale;flat;19;23;3;78.0;471794;36800000;Можайский;Рябиновая;Рабочий поселок;КутузовGRAD I
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/280589988/;Москва;sale;flat;8;20;3;75.7;495376;37500000;Хорошево-Мневники;Паршина;Октябрьское поле;Серебряный парк
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/282644792/;Москва;sale;flat;9;16;3;94.45;412916;39000000;Даниловский;;Автозаводская;Форивер ЖК
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/276858863/;Москва;sale;flat;11;18;3;109.0;370642;40400000;Щукино;Расплетина;Октябрьское поле;Северная Звезда
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/279725810/;Москва;sale;flat;20;30;3;125.0;328000;41000000;Покровское-Стрешнево;Сосновая аллея;Щукинская;Зодиак
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/284182921/;Москва;sale;flat;3;24;3;101.3;414610;42000000;Тропарево-Никулино;Покрышкина;Юго-Западная;Академия Люкс
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282587349/;Москва;sale;flat;12;44;3;67.0;641791;43000000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/280099935/;Москва;sale;flat;4;18;3;90.0;477777;43000000;Можайский;Гжатская;Давыдково;LIFE-Кутузовский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279148037/;Москва;sale;flat;8;21;3;77.3;580853;44900000;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/275499055/;Москва;sale;flat;14;20;3;104.0;437500;45500000;Хорошево-Мневники;Паршина;Октябрьское поле;Серебряный парк
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/278278719/;Москва;sale;flat;12;21;3;136.0;349264;47500000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/279563607/;Москва;sale;flat;17;19;3;105.0;471428;49500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
ID 12856048;unknown;https://www.cian.ru/sale/flat/282943264/;Москва;sale;flat;17;42;3;105.0;471428;49500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
SKOLKOVO НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283710035/;Москва;sale;flat;17;33;3;133.0;375939;50000000;Тропарево-Никулино;проспект Вернадского;Тропарево;Миракс Парк
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/284321509/;Москва;sale;flat;12;13;3;80.0;625000;50000000;Филевский парк;Василисы Кожиной;Парк Победы;Квартал апартаментов Match Point
Оксана Васильева;realtor;https://www.cian.ru/sale/flat/283399748/;Москва;sale;flat;5;7;3;127.3;432050;55000000;Крылатское;Крылатская;Крылатское;Долина грез
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/284246751/;Москва;sale;flat;7;28;3;100.0;560000;56000000;Филевский парк;Василисы Кожиной;Парк Победы;Квартал апартаментов Match Point
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/282183736/;Москва;sale;flat;5;11;3;101.8;559921;57000000;Пресненский;Краснопресненская набережная;Краснопресненская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/279086947/;Москва;sale;flat;3;7;3;110.0;522727;57500000;Басманный;Яковоапостольский переулок;Курская;
Elite Real Estate Moscow;real_estate_agent;https://www.cian.ru/sale/flat/284019997/;Москва;sale;flat;8;50;3;102.0;598039;61000000;Раменки;Мичуринский проспект;Раменки;
Зиля Карамова;realtor;https://www.cian.ru/sale/flat/276872586/;Москва;sale;flat;14;26;3;210.0;309523;65000000;Можайский;Можайское шоссе;Кунцевская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/281253360/;Москва;sale;flat;2;7;3;109.0;596330;65000000;Крылатское;Крылатская;Крылатское;Долина грез
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/283027715/;Москва;sale;flat;4;35;3;126.0;515873;65000000;Тропарево-Никулино;проспект Вернадского;Тропарево;Миракс Парк
ID 97227232;realtor;https://www.cian.ru/sale/flat/280986901/;Москва;sale;flat;17;32;3;83.7;812425;68000000;Дорогомилово;Поклонная;Кутузовская;Поклонная 9
Delight  Realty;real_estate_agent;https://www.cian.ru/sale/flat/284652763/;Москва;sale;flat;7;8;3;132.0;530303;70000000;Пресненский;Садовая-Кудринская;Баррикадная;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281255588/;Москва;sale;flat;3;4;3;95.0;773684;73500000;Арбат;Арбат;Смоленская;
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/282687891/;Москва;sale;flat;2;3;3;150.1;496335;74500000;Таганский;Большой Дровяной переулок;Таганская;
BLACK MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/284533416/;Москва;sale;flat;35;49;3;190.0;421052;79999999;Пресненский;1-й Красногвардейский проезд;Деловой центр;
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/270803004/;Москва;sale;flat;2;9;3;106.0;754716;80000000;Замоскворечье;Татарская;Павелецкая;
ID 413522;realtor;https://www.cian.ru/sale/flat/283812176/;Москва;sale;flat;7;15;3;124.5;763052;95000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/272656334/;Москва;sale;flat;3;10;3;110.0;881818;97000000;Тверской;Фадеева;Новослободская;Итальянский Квартал
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/280614968/;Москва;sale;flat;7;21;3;90.0;1111111;100000000;Пресненский;2-я Звенигородская;Баррикадная;Lucky
TWEED;real_estate_agent;https://www.cian.ru/sale/flat/281305858/;Москва;sale;flat;12;14;3;96.0;1145833;110000000;Мещанский;Советской Армии;Достоевская;Barkli Park
Vesco Realty;real_estate_agent;https://www.cian.ru/sale/flat/282192187/;Москва;sale;flat;5;7;3;111.0;990990;110000000;Арбат;1-й Смоленский переулок;Смоленская;Smolensky De Luxe
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/284938176/;Москва;sale;flat;6;21;3;112.5;986666;111000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/268525432/;Москва;sale;flat;7;15;3;105.3;1070270;112699494;Дорогомилово;Студенческая;Студенческая;Студенческая 20
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/284935322/;Москва;sale;flat;6;21;3;126.0;888888;112000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/281890306/;Москва;sale;flat;2;9;3;121.3;948062;115000000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/283863594/;Москва;sale;flat;4;7;3;126.0;912698;115000000;Замоскворечье;Садовническая;Таганская;Wine House
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/282912480/;Москва;sale;flat;10;11;3;105.0;1201324;126139035;Дорогомилово;Кутузовский проспект;Киевская;Кутузовский XII
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/271166492/;Москва;sale;flat;6;7;3;138.5;938628;130000000;Хамовники;Комсомольский проспект;Спортивная;Clerkenwell House
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/275728848/;Москва;sale;flat;13;20;3;126.4;1050000;132720000;Гагаринский;Косыгина;Воробьёвы горы;Фамильный дом Воробьево
Vesco Realty;real_estate_agent;https://www.cian.ru/sale/flat/280752454/;Москва;sale;flat;5;7;3;96.0;1395833;134000000;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/280615272/;Москва;sale;flat;19;21;3;130.0;1250000;162500000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/284047364/;Москва;sale;flat;2;6;3;126.0;1706349;215000000;Хамовники;переулок Хилков;Парк Культуры;Особняк в Хилковом переулке
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/273572248/;Москва;sale;flat;22;57;3;271.0;987334;267567650;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/274705278/;Москва;sale;flat;3;8;3;128.0;2442749;312671911;Пресненский;Богословский переулок;Пушкинская;Сытинский
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/270136717/;Москва;sale;flat;2;5;3;210.0;2140541;449513652;Хамовники;Пречистенская набережная;Парк Культуры;Кленовый DOM
Владис;real_estate_agent;https://www.cian.ru/sale/flat/283894995/;Москва;sale;flat;3;3;3;35.7;257703;9200000;Измайлово;Верхняя Первомайская;Первомайская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/277419206/;Москва;sale;flat;2;5;3;54.6;197802;10800000;;;Коммунарка;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284188315/;Москва;sale;flat;9;9;3;58.6;193686;11350000;Выхино-Жулебино;Рязанский проспект;Юго-Восточная;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284851153/;Москва;sale;flat;9;9;3;58.7;194207;11400000;Вешняки;Косинская;Выхино;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/258664934/;Москва;sale;flat;4;9;3;60.5;192561;11650000;Вешняки;Красный Казанец;Выхино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284290972/;Москва;sale;flat;9;9;3;51.1;228767;11690000;Чертаново Центральное;Красного Маяка;Пражская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284088578/;Москва;sale;flat;2;9;3;58.7;200851;11790000;Солнцево;50 лет Октября;Говорово;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/269165124/;Москва;sale;flat;5;9;3;57.3;207678;11900000;Северное Медведково;Студеный проезд;Медведково;
Татьяна Серебрякова;realtor;https://www.cian.ru/sale/flat/279177508/;Москва;sale;flat;4;4;3;54.0;222222;11999999;Даниловский;Автозаводская;ЗИЛ;Галерея ЗИЛ
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284385470/;Москва;sale;flat;2;9;3;50.3;240556;12100000;Хорошево-Мневники;Народного Ополчения;Октябрьское поле;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/279562343/;Москва;sale;flat;3;14;3;64.1;198127;12700000;Ховрино;Зеленоградская;Ховрино;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/282137894/;Москва;sale;flat;6;9;3;60.8;222039;13500000;Вешняки;Вешняковская;Новогиреево;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/282916649/;Москва;sale;flat;2;12;3;63.7;211930;13500000;Ховрино;Зеленоградская;Ховрино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/280705060/;Москва;sale;flat;1;14;3;64.4;209627;13500000;Можайский;Можайское шоссе;Рабочий поселок;
RED;real_estate_agent;https://www.cian.ru/sale/flat/284944570/;Москва;sale;flat;1;14;3;90.8;151431;13750000;;;Силикатная;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/273545601/;Москва;sale;flat;5;9;3;60.2;232558;14000000;Чертаново Центральное;Днепропетровская;Южная;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283970436/;Москва;sale;flat;5;16;3;52.6;266159;14000000;Обручевский;Обручева;Калужская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/278288392/;Москва;sale;flat;8;9;3;64.4;217391;14000000;Южнопортовый;6-я Кожуховская;Автозаводская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/282819711/;Москва;sale;flat;4;9;3;58.0;241379;14000000;Южное Тушино;Свободы;Сходненская;
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/282771902/;Москва;sale;flat;10;19;3;75.0;188000;14100000;Некрасовка;Рождественская;Некрасовка;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/271582414/;Москва;sale;flat;1;12;3;80.2;178304;14300000;Бирюлево Восточное;Загорьевская;Царицыно;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284290978/;Москва;sale;flat;2;9;3;58.6;245733;14400000;Коньково;Профсоюзная;Беляево;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/276631254/;Москва;sale;flat;14;14;3;69.0;215942;14900000;Кунцево;Боженко;Молодежная;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/282113107/;Москва;sale;flat;1;12;3;75.9;197496;14990000;Филевский парк;Филевский бульвар;Фили;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284529280/;Москва;sale;flat;10;17;3;74.0;202702;15000000;Солнцево;Солнцевский проспект;Солнцево;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/278691777/;Москва;sale;flat;5;15;3;80.6;189813;15299000;;;Саларьево;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284243430/;Москва;sale;flat;11;12;3;63.0;246031;15500000;Бибирево;Коненкова;Бибирево;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/267153651/;Москва;sale;flat;11;12;3;79.2;202020;16000000;Марьино;Перерва;Марьино;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/261679094/;Москва;sale;flat;4;5;3;80.0;198750;15900000;Нижегородский;шоссе Фрезер;Андроновка;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285169725/;Москва;sale;flat;2;9;3;65.4;249235;16300000;;;Прокшино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285138525/;Москва;sale;flat;1;9;3;63.0;261904;16500000;;;Румянцево;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285286245/;Москва;sale;flat;9;17;3;73.8;223441;16490000;Ново-Переделкино;Боровское шоссе;Новопеределкино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/280028206/;Москва;sale;flat;9;14;3;63.8;261755;16700000;Измайлово;Измайловский проезд;Измайловская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285299978/;Москва;sale;flat;5;9;3;69.0;246231;16990000;Строгино;Маршала Катукова;Строгино;
ID 22340334;official_representative;https://www.cian.ru/sale/flat/284052568/;Москва;sale;flat;2;27;3;97.7;173023;16904419;;;Филатов Луг;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284089771/;Москва;sale;flat;4;4;3;75.2;233776;17580000;Измайлово;Первомайская;Измайловская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/279685955/;Москва;sale;flat;9;14;3;72.3;248824;17990000;Ховрино;Зеленоградская;Ховрино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285340352/;Москва;sale;flat;6;22;3;61.7;293354;18100000;Щукино;Большой Волоколамский проезд;Стрешнево;Комплекс апартаментов B’aires
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284845403/;Москва;sale;flat;5;12;3;61.0;298360;18200000;Даниловский;Лобанова;Технопарк;
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/278222187/;Москва;sale;flat;23;24;3;85.9;215366;18500000;Люблино;Люблинская;Перерва;Люблинский парк
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/283007590/;Москва;sale;flat;8;45;3;64.0;289062;18500000;Западное Дегунино;Ильменский проезд;Селигерская;Селигер Сити
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/281642272/;Москва;sale;flat;9;22;3;81.0;228395;18500000;;;Рассказовка;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283510722/;Москва;sale;flat;3;12;3;69.7;265423;18500000;Котловка;Нахимовский проспект;Нахимовский проспект;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/282787984/;Москва;sale;flat;15;25;3;75.4;249336;18800000;Бабушкинский;Енисейская;Свиблово;
RED;real_estate_agent;https://www.cian.ru/sale/flat/284634429/;Москва;sale;flat;8;18;3;80.6;232009;18700000;;;Ольховая;
ID 12350266;unknown;https://www.cian.ru/sale/flat/284206715/;Москва;sale;flat;19;20;3;69.5;270503;18800000;Измайлово;Измайловский проезд;Партизанская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/285169227/;Москва;sale;flat;5;17;3;73.1;259917;19000000;Люблино;Цимлянская;Люблино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/280860327/;Москва;sale;flat;9;16;3;72.1;261442;18850000;Кузьминки;Юных Ленинцев;Кузьминки;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283084538/;Москва;sale;flat;3;16;3;70.4;267755;18850000;Кузьминки;Юных Ленинцев;Кузьминки;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284613160/;Москва;sale;flat;6;17;3;84.0;229761;19300000;Северное Бутово;Грина;Бульвар Дмитрия Донского;
Артём Рихтер;realtor;https://www.cian.ru/sale/flat/283521754/;Москва;sale;flat;16;30;3;80.7;244299;19715000;Южнопортовый;Волгоградский проспект;Угрешская;Метрополия
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284401471/;Москва;sale;flat;16;16;3;66.5;300751;19999999;Мещанский;Верземнека;Рижская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/269453422/;Москва;sale;flat;17;17;3;76.2;262467;20000000;Коньково;Миклухо-Маклая;Беляево;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/280521556/;Москва;sale;flat;16;16;3;75.0;273333;20500000;Раменки;Лобачевского;Мичуринский проспект;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/285098241/;Москва;sale;flat;5;17;3;75.0;273333;20500000;Левобережный;Ленинградское шоссе;Беломорская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285239787/;Москва;sale;flat;13;25;3;58.5;350427;20500000;Нижегородский;Рязанский проспект;Нижегородская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283960857/;Москва;sale;flat;16;17;3;74.0;279729;20700000;Крылатское;Рублевское шоссе;Крылатское;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/271629225/;Москва;sale;flat;8;17;3;76.3;272608;20800000;Северное Тушино;Героев Панфиловцев;Сходненская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284616631/;Москва;sale;flat;5;14;3;80.0;262500;21000000;Коптево;Новопетровская;Коптево;
Артём Рихтер;realtor;https://www.cian.ru/sale/flat/282246654/;Москва;sale;flat;24;30;3;89.0;237359;21125000;Южнопортовый;Волгоградский проспект;Угрешская;Метрополия
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284616959/;Москва;sale;flat;4;5;3;72.7;295735;21500000;Щукино;Маршала Новикова;Щукинская;
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/283807795/;Москва;sale;flat;1;9;3;78.0;275641;21500000;Куркино;Ландышевая;;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283801860/;Москва;sale;flat;10;16;3;60.0;366666;22000000;Филевский парк;Большая Филевская;Фили;Only
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/282502423/;Москва;sale;flat;1;10;3;86.0;255813;22000000;Даниловский;Павелецкая набережная;Тульская;
Ольга Ларина;realtor;https://www.cian.ru/sale/flat/283895706/;Москва;sale;flat;2;5;3;77.0;285714;22000000;Щукино;1-й Волоколамский проезд;Панфиловская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/273429416/;Москва;sale;flat;2;18;3;65.6;338414;22200000;Останкинский;Березовая аллея;Ботанический сад;Green park
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/273119953/;Москва;sale;flat;15;17;3;74.0;302702;22400000;Коньково;Миклухо-Маклая;Беляево;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284508716/;Москва;sale;flat;4;5;3;80.0;283750;22700000;Можайский;Гжатская;Давыдково;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283281165/;Москва;sale;flat;1;5;3;71.0;326056;23150000;Басманный;Старая Басманная;Курская;
Лайк Стрит;real_estate_agent;https://www.cian.ru/sale/flat/284622424/;Москва;sale;flat;3;12;3;75.6;304232;23000000;Красносельский;Краснопрудная;Красносельская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/261587140/;Москва;sale;flat;2;7;3;62.0;377419;23400000;Сокольники;Малая Остроумовская;Сокольники;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/279246067/;Москва;sale;flat;5;14;3;81.81;284806;23300000;Марьина роща;Складочная;Савёловская;Шереметьевский
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285338628/;Москва;sale;flat;6;17;3;72.8;322802;23500000;Черемушки;Цюрупы;Профсоюзная;
;;https://www.cian.ru/sale/flat/284749209/;Москва;sale;flat;22;24;3;92.1;255157;23500000;Кузьминки;Волгоградский проспект;Кузьминки;Новые Кузьминки
;;https://www.cian.ru/sale/flat/284617285/;Москва;sale;flat;19;37;3;75.4;316976;23900000;Раменки;Мосфильмовская;Аминьевская;
;;https://www.cian.ru/sale/flat/284733324/;Москва;sale;flat;2;14;3;74.5;322147;24000000;Алексеевский;Кибальчича;ВДНХ;
;;https://www.cian.ru/sale/flat/284897174/;Москва;sale;flat;4;11;3;73.3;334242;24500000;;;Рассказовка;
;;https://www.cian.ru/sale/flat/266469369/;Москва;sale;flat;2;14;3;75.7;327608;24800000;Марьина роща;Складочная;Савёловская;Шереметьевский
;;https://www.cian.ru/sale/flat/273591137/;Москва;sale;flat;21;41;3;72.6;344352;25000000;Хорошево-Мневники;Шелепихинская набережная;Хорошёво;Сердце Столицы
;;https://www.cian.ru/sale/flat/285048833/;Москва;sale;flat;3;5;3;90.0;277777;25000000;Марьина роща;1-я Ямская;Марьина роща;
;;https://www.cian.ru/sale/flat/280894389/;Москва;sale;flat;4;5;3;95.0;273684;26000000;Басманный;Радио;Бауманская;
;;https://www.cian.ru/sale/flat/266466015/;Москва;sale;flat;6;12;3;80.0;332375;26590000;Щукино;Живописная;Щукинская;
;;https://www.cian.ru/sale/flat/280651506/;Москва;sale;flat;5;8;3;67.0;395522;26500000;Красносельский;Маши Порываевой;Комсомольская;
;;https://www.cian.ru/sale/flat/283280086/;Москва;sale;flat;12;27;3;68.71;392810;26990000;Даниловский;Восточная;Автозаводская;RiverSky
;;https://www.cian.ru/sale/flat/284845407/;Москва;sale;flat;2;11;3;74.1;361673;26800000;Тверской;Каретный Ряд;Чеховская;
;;https://www.cian.ru/sale/flat/283856867/;Москва;sale;flat;8;17;3;77.0;357142;27500000;Зюзино;Болотниковская;Нахимовский проспект;Нахимово
;;https://www.cian.ru/sale/flat/284365471/;Москва;sale;flat;5;5;3;72.0;381944;27500000;Красносельский;Ананьевский переулок;Сухаревская;
;;https://www.cian.ru/sale/flat/278897426/;Москва;sale;flat;26;55;3;85.0;329411;28000000;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
;;https://www.cian.ru/sale/flat/281417129/;Москва;sale;flat;3;5;3;66.4;429216;28500000;Хамовники;Большой Левшинский переулок;Смоленская;
;;https://www.cian.ru/sale/flat/282981927/;Москва;sale;flat;7;7;3;86.0;336046;28900000;Южнопортовый;1-я Дубровская;Дубровка;
;;https://www.cian.ru/sale/flat/284549797/;Москва;sale;flat;10;12;3;64.0;453125;29000000;Мещанский;Троицкая;Цветной бульвар;
;;https://www.cian.ru/sale/flat/279021277/;Москва;sale;flat;16;16;3;52.3;554493;29000000;Хамовники;Малый Власьевский переулок;Кропоткинская;
;;https://www.cian.ru/sale/flat/282347463/;Москва;sale;flat;17;22;3;76.0;388157;29500000;Обручевский;Новаторов;Новаторская;
;;https://www.cian.ru/sale/flat/279528201/;Москва;sale;flat;18;44;3;64.0;459375;29400000;Хорошево-Мневники;;Хорошёво;Сидней Сити ЖК
;;https://www.cian.ru/sale/flat/284618770/;Москва;sale;flat;24;59;3;89.0;333707;29700000;Тимирязевский;Дмитровский проезд;Дмитровская;D1
;;https://www.cian.ru/sale/flat/279846648/;Москва;sale;flat;8;14;3;68.0;441176;30000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
;;https://www.cian.ru/sale/flat/283062487/;Москва;sale;flat;9;22;3;94.0;319148;30000000;Тропарево-Никулино;Академика Анохина;Тропарево;
;;https://www.cian.ru/sale/flat/284021811/;Москва;sale;flat;4;16;3;75.0;400000;30000000;Академический;Ивана Бабушкина;Академическая;
;;https://www.cian.ru/sale/flat/279147919/;Москва;sale;flat;6;13;3;92.6;323974;30000000;Хорошевский;Зорге;Зорге;Рихард
;;https://www.cian.ru/sale/flat/279866278/;Москва;sale;flat;24;33;3;75.2;397606;29900000;Хорошево-Мневники;проспект Маршала Жукова;Карамышевская;Wellton park
